pc_va	name	source	method
0x75ccf0	?$LuaGlueFunctor0@$1?SetDisableControlsTable@@YAXPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x75d360	?$LuaGlueFunctor0@$1?CreateExplosion@@YAXPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x75d540	?$LuaGlueFunctor0R@H$1?CreateEventA@@YAHPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x75d550	?$LuaGlueFunctor0@$1?KillAllEvents@@YAXPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x75d560	?$LuaGlueFunctor0@$1?UserEvent@@YAXPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x75d570	?$LuaGlueFunctor0@$1?KillMission@@YAXPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x75d580	?$LuaGlueFunctor0R@H$1?GetHandleByName@@YAHPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x75d590	?$LuaGlueFunctor0R@H$1?IsHandleValid@@YAHPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x75d5a0	?$LuaGlueFunctor0@$1?BroadcastFunction@@YAXPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x75d5c0	?$LuaGlueFunctor0@$1?SwapBlueprint@@YAXPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x75d5d0	?$LuaGlueFunctor0R@H$1?SelectRandomBlueprint@@YAHPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x75d5e0	?$LuaGlueFunctor0@$1?CreateExecutionScene@@YAXPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x763f70	?$LuaGlueFunctor0R@H$1?VehicleGetNextExitSeat@@YAHPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x763fb0	?$LuaGlueFunctor0R@H$1?VehicleCanPassengerGetOut@@YAHPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x7640d0	?$LuaGlueFunctor0@$1?VehicleChangeSeat@@YAXPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x765020	?$LuaGlueFunctor0R@H$1?VehicleGetBoardingPosition@@YAHPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x765030	?$LuaGlueFunctor0R@H$1?VehicleGetPilot@@YAHPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x765040	?$LuaGlueFunctor0R@H$1?VehicleGetSpeed@@YAHPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x765050	?$LuaGlueFunctor0R@H$1?VehicleGetPassengers@@YAHPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x765060	?$LuaGlueFunctor0R@H$1?VehicleGetOccupantList@@YAHPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x765070	?$LuaGlueFunctor0R@H$1?VehicleGetActorInSeat@@YAHPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x765080	?$LuaGlueFunctor0R@H$1?VehicleGetSeat@@YAHPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x765090	?$LuaGlueFunctor0R@H$1?VehicleCanBoard@@YAHPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x7650a0	?$LuaGlueFunctor0R@H$1?VehicleGetSeatActor@@YAHPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x7650e0	?$LuaGlueFunctor0R@H$1?VehicleGetNumWheelsOnGround@@YAHPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x7650f0	?$LuaGlueFunctor0@$1?VehicleLockSeat@@YAXPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x765100	?$LuaGlueFunctor0@$1?VehicleLockAllSeats@@YAXPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x765130	?$LuaGlueFunctor0@$1?SetForceAIController@@YAXPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x765140	?$LuaGlueFunctor0@$1?OverrideMaxSpeed@@YAXPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x765150	?$LuaGlueFunctor0@$1?OverrideHorsepower@@YAXPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x765170	?$LuaGlueFunctor0@$1?VehicleAddToTraffic@@YAXPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x765180	?$LuaGlueFunctor0@$1?VehicleRemoveFromTraffic@@YAXPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x765190	?$LuaGlueFunctor0@$1?TrafficEnable@@YAXPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x7651d0	?$LuaGlueFunctor0@$1?VehicleSetCrashThrough@@YAXPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x7651e0	?$LuaGlueFunctor0@$1?VehicleEnableInput@@YAXPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x765210	?$LuaGlueFunctor0@$1?CreateRacer@@YAXPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x765220	?$LuaGlueFunctor0@$1?FreeRacer@@YAXPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x765230	?$LuaGlueFunctor0@$1?AddRacer@@YAXPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x765240	?$LuaGlueFunctor0@$1?RemoveRacer@@YAXPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x765250	?$LuaGlueFunctor0@$1?FreeRacerWhenBehind@@YAXPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x765260	?$LuaGlueFunctor0@$1?SetRacing@@YAXPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x765270	?$LuaGlueFunctor0@$1?SetRacerSpeed@@YAXPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x765280	?$LuaGlueFunctor0@$1?SetRacerTarget@@YAXPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x765290	?$LuaGlueFunctor0@$1?SetRacerRoad@@YAXPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x7652a0	?$LuaGlueFunctor0@$1?SetPlayerRoad@@YAXPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x765320	?$LuaGlueFunctor0@$1?HardSetLinVel@@YAXPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x7655c0	?$LuaGlueFunctor0@$1?SetRaceFinishedCallback@@YAXPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x7655d0	?$LuaGlueFunctor0@$1?SetRaceWrongWayCallback@@YAXPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x7655e0	?$LuaGlueFunctor0@$1?SetRaceOffTrackCallback@@YAXPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x7655f0	?$LuaGlueFunctor0@$1?SetRaceCheckPointCallback@@YAXPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x765600	?$LuaGlueFunctor0@$1?SetRacerNearPlayerCallback@@YAXPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x7657b0	?$LuaGlueFunctor0@$1?VehicleUnboardAll@@YAXPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x7657c0	?$LuaGlueFunctor0@$1?SetStuckCallback@@YAXPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x7657d0	?$LuaGlueFunctor0@$1?SpawnRacer@@YAXPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x765800	?$LuaGlueFunctor0@$1?Crash@@YAXPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x765ca0	?$LuaGlueFunctor0@$1?ZoneEnable@@YAXPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x765cb0	?$LuaGlueFunctor0@$1?ZoneSwitchState@@YAXPAUlua_State@@@Z::GetFuncPtr	single-A	rtti-vtable
0x768600	WSAmbFreeplayManager::CivMayHaveBeenSaved	both	assert
0x7696d0	WSAmbGeneric::LoiterizeActor	single-A	assert-string
0x76a1d0	WSAmbGeneric::PlayAnim	single-A	assert-string
0x76a5d6	WSAmbGeneric::CancelAttrPtOrAnim	both	assert
0x76ab00	WSAmbGeneric::EnterState	both	assert
0x76c160	WSAmbInterrogation::SetUpScene	single-A	assert-string
0x76c700	WSAmbInterrogation::CleanupActors	both	assert
0x76c8c6	WSAmbInterrogation::EnterGuardState	single-A	assert-string
0x76db10	GFxState::`vector deleting dtor'	both	rtti_exact
0x76db80	GFxState::GRefCountBase::~GRefCountBase	single-B	rtti_exact
0x76dcd0	GFxFSCommandHandler::`scalar deleting dtor'	both	rtti_exact
0x76dd20	WSHUDFSCallback::`scalar deleting dtor'	both	rtti_exact
0x771640	?$WSFactory@VWSHUDButtonPromptBlueprint@@::`scalar deleting dtor'	both	rtti_exact
0x77a570	GRenderer::GRefCountBase::~GRefCountBase	single-B	rtti_exact
0x7859e0	WSLoadScreenCallback::Callback	both	assert
0x7880f0	WSHUDMessagebox::Update	both	assert
0x79db40	WSHUDFSCallback::Callback	both	rtti_exact
0x7b2cfa	WSHUDStartScreen::Update	single-A	assert-string
0x7f8c9c	WSClothObject::Destroy	both	assert
0x7f9c03	WSClothObject::Create	single-B	assert
0x80a170	WSAICafeManager::`scalar deleting dtor'	both	rtti_exact
0x812ae0	WSAIDisposableHumanRecord::RestoreHumanState	both	assert
0x819430	WSAIExecutionManager::KillVictim	both	assert
0x819f80	WSAIExecutionScene::Update	single-A	assert-string
0x81a4d0	WSAIExecutionManager::Update	both	assert
0x824de0	WSAIMiniZep::Teleport	both	assert
0x827010	WSAIMiniZepManager::`scalar deleting dtor'	both	rtti_exact
0x8280d0	WSAIPickUpTruck::AbandonShip	both	assert
0x82a4b0	WSAIPickUpTruck::`vector deleting dtor'	single-A	rtti-vtable
0x839760	WSAIVehicleSpawner::`vector deleting dtor'	both	rtti_exact
0x83f420	WSControllerInputNull::GetType	both	rtti_exact
0x83f6e0	WSControllerInputHumanAI::Clear	both	rtti_exact
0x83fb90	WSControllerInputHumanAI::GetType	both	rtti_exact
0x840b70	WSAIControllerHuman::UpdateRooftop	both	assert
0x845e70	WSControllerInputSearcherAI::Clear	both	rtti_exact
0x845f10	WSControllerInputSearcherAI::GetType	both	rtti_exact
0x8479b0	WSControllerInputTurretAI::Clear	both	rtti_exact
0x847a00	WSControllerInputTurretAI::GetType	both	rtti_exact
0x847a20	WSControllerInputVehicleAI::Clear	both	rtti_exact
0x848000	WSAIControllerVehicle::ScaryEvent	single-B	assert
0x8482e0	WSControllerInputVehicleAI::GetType	both	rtti_exact
0x85e1d0	WSAIPathfinderTask::GetStatic	both	rtti_exact
0x85e1e0	WSAIPathfinderTask::GetDynamic	both	rtti_exact
0x85e1f0	WSAIPathfinderTask::`scalar deleting dtor'	both	rtti_exact
0x85e290	WSAIPathfinderTaskDynamic::GetDynamic	both	rtti_exact
0x85e2b0	WSAIPathfinderTaskDynamic::~WSAIPathfinderTaskDynamic	both	rtti_exact
0x85f0c0	WSAIPathfinderTaskStatic::GetStatic	both	rtti_exact
0x85f150	WSAIPathfinderTaskStatic::~WSAIPathfinderTaskStatic	both	rtti_exact
0x85f8d0	WSAIPathfinderTaskStatic::ChooseNode	both	rtti_exact
0x85fc60	WSAIPathfinderTaskDynamic::ChooseNode	both	rtti_exact
0x860290	WSAIPathfinderTaskStatic::Evaluate	both	rtti_exact
0x860dd0	WSAIPathfinderTaskDynamic::Evaluate	both	rtti_exact
0x861c40	WSAIPathFollowerHuman::ChooseAndPlayCoverAnims	both	assert
0x87ae70	WSAICrowder::EndState	both	assert
0x87b7d0	WSAICrowd::GatherPeople	both	assert
0x87b8e8	WSAICrowder::BeginState	both	assert
0x87f0a0	WSAIObjectFollower::EnterState	both	assert
0x881526	WSAIPanicker::StopAnimating	single-A	assert-string
0x88446c	WSAIPanicker::Update	both	assert
0x8891d8	WSAIReactor::PlayAnim	both	assert
0x889a36	WSAIReactor::StrangeEvent	both	assert
0x88a250	WSAIReactor::ObservePlayer	both	assert
0x88a650	WSAIReactor::ExitState	both	assert
0x88a9c6	WSAIReactor::EnterState	both	assert
0x88c180	WSAIReactor::Update	single-B	assert
0x88f180	WSAISocializer::PlaySalutingCinematic	both	assert
0x88f5a0	WSAISocializer::BeginState	single-A	assert-string
0x8907f0	WSAITrafficAvoider::Terminate	both	assert
0x890910	WSAITrafficAvoider::CheckForReactionToVehicle	both	assert
0x891c36	WSAITrafficAvoider::BeginState	both	assert
0x898440	WSAICombatHiveMind::BroadcastVehicleDamageGawkEvent	both	assert
0x89a1b0	WSAICombatHiveMind::BroadcastDeadBody	both	assert
0x89bd20	WSAISuspicionRadius::BroadcastEscLite	both	assert
0x89f840	WSAISuspicionRadius::Update	both	assert
0x8ad600	WSAIUnboardVehicleHelper::EnterState	both	assert
0x8ae698	WSAIEscalationVehicle::EnterState	both	assert
0x8b1970	WSAIEscalationVehicle::`vector deleting dtor'	single-A	rtti-vtable
0x8b1ac0	WSAIEspritDeCorps::UpdateActiveDynLocs	both	assert
0x8b72f0	WSAIHelperCombat::EnterPassengerState	both	assert
0x8b8610	WSAIHelperCombat::ExitState	both	assert
0x8baf97	WSAIHelperCombat::EnterState	both	assert
0x8bf120	WSAIHelperCombat::UpdateFollowStatus	both	assert
0x8bf650	WSAIHelperCombat::Update	both	assert
0x8c513d	WSAIHelperCombatCover::ExitState	single-A	assert-string
0x8c5270	WSAIHelperCombatCover::EnterState	single-A	assert-string
0x8c92e0	WSAIHelperCombatFran::PlayAnim	single-A	assert-string
0x8cace7	WSAIHelperCombatFran::EnterStateSummon	both	assert
0x8cdf20	WSAIHelperCombatLead::WSAIHelperCombatLead	both	assert
0x8cf100	WSAIHelperCombatTurret::EnterState	both	assert
0x8d0250	WSAIHelperEnemy::UpdateGrenadeDodge	both	assert
0x8d0c70	WSAIHelperEnemy::RespondToHeil	both	assert
0x8d2bf0	WSAIHelperEnemy::ExitState	both	assert
0x8d3580	WSAIHelperEnemy::EnterState	both	assert
0x8d4240	WSAIHelperEnemy::UpdateTarget	both	assert
0x8d7b70	WSAIHelperHunter::Hibernate	both	assert
0x8da400	WSAIHelperHunter::UpdateHuntAnim	single-A	assert-string
0x8dafd8	WSAIHelperHunter::HuntComplete	single-A	assert-string
0x8db3d0	WSAIHelperHunter::Clear	single-B	assert
0x8e1ca0	WSAIBhvrIdle::ExitState	both	assert
0x8e2008	WSAIBhvrIdle::EnterState	both	assert
0x8e4650	WSAIBhvrPaperCheck::EnterState	both	assert
0x8e5930	WSAIBhvrTail::EnterUpperBodyState	both	assert
0x8e5e50	WSAIBhvrTail::EnterState	both	assert
0x8eaa30	WSAIAttractionPt::PlayAnimation	both	assert
0x8ebd70	WSAIAttractionPt::HumanSetStateOnExit	both	assert
0x8ed1e0	WSAIAttractionPt::DeleteSynched	both	assert
0x8fe4b0	?$WSFactory@VWSTrafficBlueprint@@::`scalar deleting dtor'	both	rtti_exact
0x9102b0	WSChatterManager::PlayChatter	both	assert
0x917760	WSSoundBankManager::`vector deleting dtor'	both	rtti_exact
0x9211e0	WSSoundVehicle::`scalar deleting dtor'	both	rtti_exact
0x925710	WWiseIDTable::`scalar deleting dtor'	both	rtti_exact
0x92b670	?$PblAssetT@VWSPhysicsObject@@::`scalar deleting dtor'	both	rtti_exact
0x931460	WSPhysicsParicleCollisionListener::contactPointConfirmedCallback	both	rtti_exact
0x9333e0	WSPhysicsParicleCollisionListener::contactPointAddedCallback	both	rtti_exact
0x9333f0	WSPhysicsParicleCollisionListener::contactPointRemovedCallback	both	rtti_exact
0x933670	WSPhysicsParicleCollisionListener::~WSPhysicsParicleCollisionListener	both	rtti_exact
0x937c90	hkUnaryAction::getEntities	both-conflict(base-preferred)	rtti_exact
0x937fc0	WSWaterAction::SetupBuoys	both	rtti_exact
0x937fd0	WSWaterAction::`scalar deleting dtor'	both	rtti_exact
0x93df50	WSCinemaAnimation::SkipToEnd	both	assert
0x93e720	WSCinemaTeleport::Teleport	both	assert
0x93e900	WSCinemaMotionBlur::Stop	both	assert
0x93e970	WSCinemaObjectMotionBlur::Stop	both	assert
0x93ed80	WSCinemaFaceFX::SkipToEnd	both	assert
0x940e20	WSCinemaAnimateObject::StartAnimation	both	assert
0x940f90	WSCinemaAttachObject::CleanupObject	both	assert
0x941440	WSCinemaAnimation::StartAnimation	both	assert
0x945110	WSCinematic::Stop	both	assert
0x947860	WSCinematic::SetHumansInCinematicAnimation	both	assert
0x949ff0	WSComlpexAnimElement::`scalar deleting dtor'	both	rtti_exact
0x94cc50	WSCinematicsManager::StartCinematicsCamera	both	assert
0x94cd80	WSCinematicsManager::StopCinematicsCamera	both	assert
0x9501d0	WSCinematicsManager::Update	both	assert
0x950c30	WSCinematicsManager::SetConversationDisables	both	assert
0x951b60	WSSoundElement::`vector deleting dtor'	both	rtti_exact
0x951bb0	WSExpressionElement::`vector deleting dtor'	both	rtti_exact
0x951e60	WSAnimElement::IsTargetAnim	both	rtti_exact
0x951e70	WSAnimElement::`vector deleting dtor'	both	rtti_exact
0x951ec0	WSAnimTargetElement::IsTargetAnim	both	rtti_exact
0x951ed0	WSAnimTargetElement::`scalar deleting dtor'	both	rtti_exact
0x951f20	WSTargetElement::`vector deleting dtor'	both	rtti_exact
0x9539a0	WSComplexAnimNode::`scalar deleting dtor'	both	rtti_exact
0x953ab0	WSTargetNode::Start	both	rtti_exact
0x953ae0	WSListenerNode::Start	both	rtti_exact
0x953b10	WSTextNode::Start	both	rtti_exact
0x953bb0	WSSoundNode::Start	both	rtti_exact
0x953be0	WSExpressionNode::Start	both	rtti_exact
0x953d90	WSComplexAnim::Stop	both	assert
0x954390	WSAnimNode::Start	both	rtti_exact
0x954690	WSAnimNode::Update	both	rtti_exact+assert
0x954830	WSTargetNode::Update	both	rtti_exact+assert
0x954b50	WSListenerNode::~WSListenerNode	both	assert
0x954be0	WSListenerNode::Update	both	rtti_exact+assert
0x954cc0	WSTextNode::Update	both	rtti_exact+assert
0x955160	WSSoundNode::Update	both	rtti_exact
0x955230	WSExpressionNode::Update	both	rtti_exact
0x955960	WSComplexAnim::Play	both	assert
0x955e60	WSAnimNode::`scalar deleting dtor'	both	rtti_exact
0x955eb0	WSTargetNode::`vector deleting dtor'	both	rtti_exact
0x955fe0	WSSoundNode::`vector deleting dtor'	both	rtti_exact
0x956040	WSExpressionNode::`vector deleting dtor'	both	rtti_exact
0x9562c0	WSTextNode::`scalar deleting dtor'	both	rtti_exact
0x9567e0	WSListenerNode::`vector deleting dtor'	both	rtti_exact
0x9582e0	WSConversation::Stop	both	assert
0x95a240	WSConversation::Play	single-A	assert-string
0x96ce10	WSRailwayManager::Route::~Route	both	rtti_exact
0x98f020	WSDecal::`vector deleting dtor'	both	rtti_exact
0x993fe0	WSFocusPtManager::Update	both	assert
0x99bd00	WSGameMessageManager::ExecuteCommandBuffer	single-A	assert-string
0x9b00a0	WSFilteredRayCastCallback::addBroadPhaseHandle	both	rtti_exact
0x9bb640	WSHQManager::`vector deleting dtor'	both	rtti_exact
0x9bb990	WSHUDMemFile::Write	both	rtti_exact
0x9bb9a0	WSHUDMemFile::Read	both	rtti_exact
0x9bb9e0	WSHUDMemFile::SkipBytes	both	rtti_exact
0x9bba30	WSHUDMemFile::BytesAvailable	both	rtti_exact
0x9bba80	WSHUDMemFile::Seek	both	rtti_exact
0x9bbad0	WSHUDMemFile::LSeek	both	rtti_exact
0x9bbaf0	WSHUDMemFile::Close	both	rtti_exact
0x9bd620	WSHUDManager::DeleteHUDObject	both	assert
0x9bdfc0	WSHUDManager::SetupLoadingTemplate	both	assert
0x9be1e0	WSHUDManager::ExitLoadingTemplate	single-A	assert-string
0x9be510	WSHUDManager::SetupShopTemplate	single-A	assert-string
0x9be770	WSHUDManager::SetupGarageTemplate	single-A	assert-string
0x9be9d0	WSHUDManager::SetupPerksPopupTemplate	both	assert
0x9beb40	WSHUDManager::SetupMissionMessageTemplate	single-A	assert-string
0x9becf0	WSHUDManager::SetupPauseMenuTemplate	single-A	assert-string
0x9befb0	WSHUDManager::SetupDLCMiniGameTemplate	both	assert
0x9bf1e0	WSHUDManager::SetupAdvancedTutorialTemplate	single-A	assert-string
0x9bf720	WSHUDImageLoader::LoadImage	both	rtti_exact
0x9bfbf0	WSHUDURLBuilder::BuildURL	both	rtti_exact
0x9c0a00	WSHUDManager::SetupDefaultTemplate	both	assert
0x9c0dc0	WSHUDManager::SetupCinematicTemplate	both	assert
0x9c1030	WSHUDManager::SetupBirdHuntTemplate	single-A	assert-string
0x9c15b0	WSHUDImageCreator::CreateImage	both	rtti_exact
0x9c2f00	?$GFxLogBase@VGFxLog@@::IsVerboseActionErrors	both	rtti_exact
0x9c3560	WSHUDImage::`vector deleting dtor'	both	rtti_exact
0x9c35e0	?$GFxLogBase@VGFxLog@@::`scalar deleting dtor'	both	rtti_exact
0x9c3960	GFile::GRefCountBase::~GRefCountBase	single-B	rtti_exact
0x9c3a30	WSHUDMemFile::GetFilePath	both	rtti_exact
0x9c3a40	WSHUDMemFile::IsValid	both	rtti_exact
0x9c3a50	WSHUDMemFile::IsWritable	both	rtti_exact
0x9c3a60	WSHUDMemFile::Tell	both	rtti_exact
0x9c3a70	WSHUDMemFile::LTell	both	rtti_exact
0x9c3a80	WSHUDMemFile::GetLength	both	rtti_exact
0x9c3a90	WSHUDMemFile::LGetLength	both	rtti_exact
0x9c3aa0	WSHUDMemFile::GetErrorCode	both	rtti_exact
0x9c3ab0	WSHUDMemFile::Flush	both	rtti_exact
0x9c3ac0	WSHUDMemFile::ChangeSize	both	rtti_exact
0x9c3ad0	WSHUDMemFile::CopyFromStream	both	rtti_exact
0x9c3bd0	GFile::`vector deleting dtor'	both	rtti_exact
0x9c3c80	GFxImageLoader::`vector deleting dtor'	both	rtti_exact
0x9c3cd0	GFxURLBuilder::`scalar deleting dtor'	both	rtti_exact
0x9c3d20	GFxImageCreator::`vector deleting dtor'	both	rtti_exact
0x9c3ee0	WSHUDMemFile::`vector deleting dtor'	both	rtti_exact
0x9c3fa0	WSHUDImageLoader::`vector deleting dtor'	both	rtti_exact
0x9c3ff0	WSHUDImageCreator::`vector deleting dtor'	both	rtti_exact
0x9c4040	WSHUDURLBuilder::`scalar deleting dtor'	both	rtti_exact
0x9c4bb0	WSHumanAnimationManager::UpdateSharedAnimations	both	assert
0x9ca1a0	WSInteriorManager::TeleporterMain	both	assert
0x9ccb50	WSLoadDisplayManager::Update_Flow	both	assert
0x9ccf30	WSLoadDisplayManager::Update_Display	single-A	assert-string
0x9d0100	WSMissionMessengerManager::AttemptDeliveryWithCurrentMessenger	both	assert
0x9d1e40	WSObjectiveManager::`scalar deleting dtor'	both	rtti_exact
0x9e3ed0	WSSpecialEditNodeManager::LoadData	both	rtti_exact
0x9e51e0	WSSpecialEditNodeManager::SaveData	both	rtti_exact
0x9e5740	WSSpecialEditNodeManager::~WSSpecialEditNodeManager	both	rtti_exact
0x9f7790	WSStreamingManager::SetStartCameraPos	both	assert
0xa09d50	WSShopKeeperStrike::EnterState	both	assert
0xa1ae50	OC3Ent::Face::FxActorInstance::BeginFrame	both	rtti_exact
0xa1ae60	OC3Ent::Face::FxActorInstance::EndFrame	both	rtti_exact
0xa1c220	OC3Ent::Face::FxActorInstance::Serialize	both	rtti_exact
0xa1c230	OC3Ent::Face::FxActorInstance::GetClassDesc	both	rtti_exact
0xa1c250	OC3Ent::Face::FxActorInstance::GetCurrentVersion	both	rtti_exact
0xa1c7c0	OC3Ent::Face::FxActorInstance::~FxActorInstance	both	rtti_exact
0xa1cb60	OC3Ent::Face::FxAnimSet::Serialize	both	rtti_exact
0xa1d140	OC3Ent::Face::FxAnimSet::~FxAnimSet	both	rtti_exact
0xa1d170	OC3Ent::Face::FxAnimSet::GetClassDesc	both	rtti_exact
0xa1d190	OC3Ent::Face::FxAnimSet::GetCurrentVersion	both	rtti_exact
0xa20980	OC3Ent::Face::FxActor::Serialize	both	rtti_exact
0xa211d0	OC3Ent::Face::FxActor::~FxActor	both	rtti_exact
0xa21250	OC3Ent::Face::FxActor::GetClassDesc	both	rtti_exact
0xa21270	OC3Ent::Face::FxActor::GetCurrentVersion	both	rtti_exact
0xa28080	OC3Ent::Face::FxAnimGroup::~FxAnimGroup	both	rtti_exact
0xa28870	OC3Ent::Face::FxAnimGroup::GetClassDesc	both	rtti_exact
0xa28890	OC3Ent::Face::FxAnimGroup::GetCurrentVersion	both	rtti_exact
0xa28950	FxAnim::`scalar deleting dtor'	both	rtti_exact
0xa28a80	OC3Ent::Face::FxAnim::Serialize	both	rtti_exact
0xa294e0	OC3Ent::Face::FxAnim::GetClassDesc	both	rtti_exact
0xa29500	OC3Ent::Face::FxAnim::GetCurrentVersion	both	rtti_exact
0xa29530	OC3Ent::Face::FxAnimGroup::Serialize	both	rtti_exact
0xa29560	OC3Ent::Face::FxRefString::Serialize	both	rtti_exact
0xa297f0	OC3Ent::Face::FxRefString::~FxRefString	both	rtti_exact
0xa29820	OC3Ent::Face::FxRefString::GetClassDesc	both	rtti_exact
0xa29840	OC3Ent::Face::FxRefString::GetCurrentVersion	both	rtti_exact
0xa2ad20	OC3Ent::Face::FxLinkFn::Serialize	both	rtti_exact
0xa2ad30	OC3Ent::Face::FxLinkFn::GetFnDesc	both	rtti_exact
0xa2ad60	OC3Ent::Face::FxLinkFn::GetClassDesc	both	rtti_exact
0xa2ad80	OC3Ent::Face::FxLinkFn::GetCurrentVersion	both	rtti_exact
0xa2ada0	OC3Ent::Face::FxLinkFn::GetNumParams	both	rtti_exact
0xa2adb0	OC3Ent::Face::FxLinkFn::GetParamName	both	rtti_exact
0xa2add0	OC3Ent::Face::FxLinkFn::GetParamDefaultValue	both	rtti_exact
0xa2ae90	OC3Ent::Face::FxNullLinkFn::Serialize	both	rtti_exact
0xa2aea0	OC3Ent::Face::FxNullLinkFn::GetFnDesc	both	rtti_exact
0xa2aeb0	OC3Ent::Face::FxNullLinkFn::GetType	both	rtti_exact
0xa2aec0	OC3Ent::Face::FxNullLinkFn::GetNumParams	both	rtti_exact
0xa2aed0	OC3Ent::Face::FxNullLinkFn::GetParamName	both	rtti_exact
0xa2aef0	OC3Ent::Face::FxNullLinkFn::GetParamDefaultValue	both	rtti_exact
0xa2af00	OC3Ent::Face::FxNullLinkFn::GetClassDesc	both	rtti_exact
0xa2af20	OC3Ent::Face::FxNullLinkFn::GetCurrentVersion	both	rtti_exact
0xa2afc0	OC3Ent::Face::FxLinearLinkFn::Serialize	both	rtti_exact
0xa2afd0	OC3Ent::Face::FxLinearLinkFn::GetFnDesc	both	rtti_exact
0xa2afe0	OC3Ent::Face::FxLinearLinkFn::GetType	both	rtti_exact
0xa2aff0	OC3Ent::Face::FxLinearLinkFn::GetNumParams	both	rtti_exact
0xa2b000	OC3Ent::Face::FxLinearLinkFn::GetParamName	both	rtti_exact
0xa2b020	OC3Ent::Face::FxLinearLinkFn::GetParamDefaultValue	both	rtti_exact
0xa2b030	OC3Ent::Face::FxLinearLinkFn::GetClassDesc	both	rtti_exact
0xa2b050	OC3Ent::Face::FxLinearLinkFn::GetCurrentVersion	both	rtti_exact
0xa2b0f0	OC3Ent::Face::FxQuadraticLinkFn::Serialize	both	rtti_exact
0xa2b100	OC3Ent::Face::FxQuadraticLinkFn::GetFnDesc	both	rtti_exact
0xa2b110	OC3Ent::Face::FxQuadraticLinkFn::GetType	both	rtti_exact
